1000 2520
0 404
968 781 6415
383 988 3395
519 527 2516
562 493 5462
912 303 1878
278 406 8600
590 502 1575
453 667 7031
461 112 9371
198 771 2723
621 953 3864
552 602 4227
564 937 4541
159 937 2940
421 535 9090
736 647 7487
495 559 2981
797 455 3558
246 22 7037
62 358 2500
24 546 4284
344 523 6349
57 700 8914
500 906 1308
63 219 2251
813 952 6278
865 463 6342
393 101 5963
857 588 499
943 692 1134
979 935 9267
876 116 3862
619 66 8528
542 34 7631
218 588 5051
849 536 302
815 900 9645
608 433 5137
23 839 7303
226 643 3114
682 663 1847
247 980 3404
411 696 5793
67 104 1854
697 720 6535
968 507 732
244 862 868
711 577 6569
110 414 8680
898 835 8317
295 432 5721
249 91 6338
541 923 1249
279 438 9003
176 964 3058
143 876 2619
40 239 4020
500 674 657
962 37 9837
297 822 3951
534 117 622
666 684 2529
611 675 923
358 753 6167
307 682 3314
463 466 110
526 40 2447
916 131 3759
638 203 6577
467 735 184
563 885 6740
46 307 7687
531 689 3441
1 314 3309
707 744 7996
436 886 4470
255 381 6061
257 731 373
643 712 1346
569 787 8621
187 724 142
420 928 2546
98 664 5654
502 871 3111
275 901 688
421 274 4494
914 250 1823
575 990 279
83 920 2717
842 945 8820
349 599 9337
916 860 9991
982 371 3805
850 784 7860
716 815 3894
515 832 3125
348 694 3924
810 863 8855
908 719 6991
812 74 8624
262 177 4645
333 201 9379
50 762 2616
828 138 5344
28 204 5796
874 603 2402
275 410 3579
904 163 2579
258 531 3717
70 897 8416
413 735 2465
223 748 5377
338 877 9749
809 690 6497
444 315 4638
656 627 1415
187 663 3109
981 78 8066
650 385 2377
447 302 6149
298 359 1267
132 85 4837
624 187 815
210 980 1407
410 32 2201
323 142 7728
218 636 9237
649 705 5159
666 672 7633
183 456 4458
683 751 6204
457 6 3431
381 125 9304
579 130 5594
730 308 1283
266 433 3660
137 502 4759
711 496 3946
728 407 6703
617 627 1208
446 402 9293
872 312 2797
347 366 704
425 549 5275
817 585 9696
557 756 1544
213 683 3280
268 361 124
753 79 590
936 872 340
111 385 1424
592 812 9626
287 847 3204
528 37 3691
274 472 4708
748 452 931
116 388 1097
339 877 7473
344 137 1181
28 887 6027
749 919 5150
391 132 8975
493 202 3665
185 601 8922
455 339 4530
365 85 9509
816 437 6057
734 431 9778
393 321 6108
378 673 8573
348 778 9490
704 367 7055
473 482 759
7 443 5137
125 692 6899
546 171 2889
34 589 601
389 363 1989
430 449 6040
506 829 8754
698 524 3516
560 916 4112
203 909 8325
612 415 2274
744 351 7783
373 524 7177
388 302 4287
551 843 8669
367 841 7503
289 54 8845
954 81 7358
804 486 8731
341 23 8777
463 616 1656
195 850 2017
703 537 2698
307 988 9913
880 811 8516
52 74 3232
736 108 4630
433 603 4738
674 765 5937
640 983 1227
602 659 5356
653 41 4852
306 882 8243
112 17 9236
286 365 4962
154 716 5959
54 478 4475
917 264 7008
174 744 4649
294 309 8297
77 237 1381
154 976 7728
751 834 9981
571 136 5954
160 287 6453
389 833 3089
833 765 9979
178 716 7053
973 466 1349
965 378 480
279 641 4433
394 167 7884
719 358 1416
167 633 3090
202 332 7071
656 629 9445
85 380 2453
349 511 4797
918 390 6062
835 599 5602
812 581 3891
693 144 4510
684 839 3050
384 519 1242
184 258 6279
351 729 711
456 539 9326
168 958 6534
706 789 2498
705 422 3090
523 310 5696
527 195 4715
281 28 226
753 319 1605
626 775 7052
418 998 2309
577 28 6782
779 136 7481
106 935 2243
665 818 8451
406 628 2892
758 271 592
704 149 277
445 802 6652
822 921 379
898 88 2990
925 531 7293
44 771 1197
672 986 6138
248 408 2107
387 319 2104
560 985 46
26 544 2461
428 162 5365
689 716 2820
663 129 2706
577 861 9370
354 522 5352
681 1 2843
423 75 7402
411 281 723
516 521 7622
439 378 2457
834 802 8722
720 837 2569
64 365 4491
740 638 2997
408 959 3596
892 936 6893
163 829 9252
277 711 2322
283 227 4031
836 455 7452
920 203 6872
644 964 6559
364 252 2003
915 607 2731
56 26 2645
762 250 2560
92 638 2539
661 129 5178
671 833 3608
386 364 1377
752 952 3281
87 507 9648
996 690 9090
847 971 6378
494 150 1590
787 595 3872
547 512 2391
808 916 9900
936 578 3253
98 211 7535
172 748 6540
642 30 5764
929 395 6670
140 347 4035
312 79 8904
397 753 7557
662 404 2775
312 943 8369
799 403 6708
74 112 525
608 121 523
403 576 5395
433 971 9800
38 52 6771
205 499 8135
385 708 9676
80 638 8369
842 561 5805
456 403 176
537 303 5339
145 567 514
801 590 2073
398 687 712
846 246 5782
636 146 6932
634 234 199
930 555 821
662 463 37
509 681 6773
319 258 3752
335 966 6393
757 815 9115
36 311 8073
883 380 1694
346 991 6531
858 884 8525
970 533 7516
881 653 6901
905 263 3070
434 24 2321
833 273 8627
407 898 9411
221 372 804
462 503 2862
384 236 9294
305 359 2456
751 482 7040
814 315 8486
5 307 6555
670 818 9052
360 991 9592
829 82 5296
580 717 3082
923 350 2988
90 478 2594
29 192 5412
382 22 622
771 201 9780
122 300 3447
507 591 502
522 781 3654
629 773 2728
231 426 5321
626 136 5564
755 752 8462
61 718 9335
693 671 4127
404 210 7290
860 649 4586
973 305 1994
78 846 1341
931 602 9603
998 731 8162
38 571 3278
21 916 5958
258 863 7146
714 298 6365
133 125 3869
352 125 7420
606 47 6860
333 799 4272
369 764 9322
632 179 5568
83 808 6982
124 670 2041
191 240 8854
428 257 8205
375 243 6442
394 88 2054
64 477 3449
504 365 3346
888 641 3275
62 172 2265
922 174 50
843 643 2613
127 924 8230
95 816 1544
823 197 8772
148 169 94
205 990 4155
245 203 6948
604 276 8978
229 311 4541
621 903 8876
581 456 5134
178 80 1117
479 122 2886
448 523 8570
901 317 1454
523 528 6045
780 987 136
811 58 9104
917 781 5612
989 680 7858
114 339 5423
717 614 1656
13 370 2937
627 890 9494
687 530 5018
714 644 3880
54 45 8250
20 3 4356
546 51 4980
95 432 3679
828 655 2163
68 590 1647
745 393 512
533 142 5940
631 227 5244
976 500 1829
461 814 7970
308 597 3518
177 142 7091
15 277 2794
999 286 1304
708 17 3255
609 223 5202
826 653 6931
799 218 9283
79 909 4690
200 828 2450
511 524 2123
115 770 1586
969 734 1629
984 632 9457
133 300 6602
830 178 2654
283 30 9559
215 76 3259
507 117 1126
9 907 162
561 161 8107
740 382 3369
805 994 3681
952 635 3374
215 41 8963
546 35 3374
871 858 2647
521 220 2037
997 452 8860
121 318 4136
643 601 2231
959 356 465
42 795 4072
431 507 9607
119 729 7895
684 573 5827
47 219 7016
746 612 356
834 663 6639
15 982 1723
524 655 5537
207 287 7278
641 842 9114
212 68 5795
888 508 4924
260 851 6800
954 914 6559
59 570 3279
717 700 5170
152 35 1399
323 963 6802
89 594 5213
676 168 8956
325 0 5164
618 876 2304
