1000 2513
0 999
617 252 3228
538 337 4318
25 842 4554
815 727 -898
363 828 8616
908 403 5829
321 534 5825
79 974 2548
451 843 3844
519 232 -137
230 547 5121
138 296 1630
764 900 3126
967 570 9598
994 246 8907
839 493 9458
838 930 3484
398 772 2020
918 11 9419
619 566 5236
771 680 1395
485 113 6429
236 945 5293
701 59 1971
33 67 -520
866 80 1080
713 88 9051
583 183 5361
176 105 9791
995 135 8435
266 246 2869
613 697 -253
549 789 7780
814 582 -286
169 349 1842
282 688 7518
460 392 5854
262 4 7868
338 901 5974
677 3 3146
216 927 9748
682 961 4842
839 614 5066
877 100 1938
534 591 2880
837 176 7739
636 766 7993
433 615 -666
11 761 2443
416 372 3238
328 917 3738
547 485 5567
627 753 3318
891 875 1816
780 502 2953
357 146 6751
33 180 8182
414 743 6199
154 566 6273
551 438 1138
543 140 7666
993 15 3304
55 584 8990
490 508 8872
738 108 4851
426 962 -511
35 253 8423
48 973 2095
796 547 4549
414 970 2140
819 147 7902
286 903 7565
964 351 4367
379 109 4459
836 484 8764
449 735 7394
457 51 8335
370 626 -616
559 397 2313
443 343 4354
976 534 3830
585 956 3476
983 80 4136
421 574 9074
15 665 7018
953 492 -218
758 51 6946
64 918 2825
214 469 9613
125 973 -113
717 912 2852
401 681 8338
496 677 -365
952 745 3008
978 817 4840
133 590 2951
22 58 7708
331 470 5420
516 774 3443
896 722 6324
0 546 2716
500 26 1252
614 516 2450
891 836 7455
827 304 9329
715 533 5760
204 739 6254
787 79 4843
572 452 -584
769 414 5817
996 424 3849
611 553 5566
977 676 3575
655 997 8084
674 114 1560
333 141 7071
556 615 2249
340 558 9933
252 264 -778
445 449 6170
493 716 8866
651 872 4123
138 442 8101
77 132 4402
299 101 7530
464 32 9177
827 236 4813
124 880 -94
116 822 4668
138 999 9915
664 492 -441
24 788 3653
465 9 5585
208 801 9590
734 14 7060
832 295 8777
982 51 3478
399 94 6857
894 927 9759
664 528 -872
689 321 7909
731 82 2947
29 447 4231
467 673 1547
720 504 1622
352 303 3151
243 728 -834
587 460 1769
577 750 7545
257 144 5358
483 981 3204
773 348 5092
417 868 2091
511 389 9498
502 869 5604
796 595 5100
162 488 4639
913 961 2414
228 15 5939
34 687 3254
63 833 4973
59 161 2953
840 17 3343
92 317 1687
821 17 1333
52 685 4393
179 294 1341
873 648 2109
81 133 -246
968 775 7130
159 471 8167
331 197 8490
384 553 3579
95 537 1476
874 353 7701
450 294 1958
526 217 6786
389 368 2803
346 831 4179
853 570 1693
454 561 9087
418 588 9188
437 449 -586
767 882 2219
355 770 3740
392 889 6321
23 97 2871
455 521 3581
417 603 8553
269 349 -773
430 171 6368
21 880 5857
629 86 8072
343 462 4803
171 280 2796
752 558 8014
668 287 6752
466 60 9241
519 953 8973
129 677 6701
674 227 7214
225 913 8365
680 901 8864
344 373 7073
750 328 9120
495 385 -814
402 825 9990
599 767 3143
884 975 7712
371 124 5564
679 804 1882
964 310 9220
967 356 6805
881 847 5655
264 737 4201
771 513 2691
580 313 5754
677 118 5360
864 326 3594
134 820 5660
19 428 5079
321 718 3238
365 907 5904
788 304 3073
980 196 6205
349 227 4635
802 24 9157
919 314 2020
281 806 -283
515 212 -106
481 159 9017
512 87 3176
232 233 5711
766 246 5027
719 482 6951
812 25 6960
133 599 7674
82 143 5466
593 579 4265
798 464 3122
975 161 8506
896 292 6588
73 46 2518
382 296 9729
806 539 8745
422 306 2001
945 251 7683
951 930 9074
833 615 4761
658 774 3232
961 166 -708
113 432 5923
936 620 -681
303 30 6112
830 873 4555
193 991 9274
887 659 6131
442 779 8061
328 663 9078
291 481 9001
398 420 8856
97 636 5983
308 788 8171
916 754 5727
240 260 -248
716 644 8830
665 820 6671
631 916 7047
872 801 9264
144 149 1073
596 42 1607
717 290 4759
216 933 5321
545 640 9694
656 540 8134
367 467 6930
989 668 2387
804 848 1282
571 132 9057
804 676 7593
767 135 9470
766 337 4073
972 691 3873
548 432 4744
766 292 7581
189 411 9788
437 649 5017
500 613 1756
159 636 5496
966 9 3003
262 603 2329
973 214 8200
842 855 1545
749 249 5516
857 57 4046
405 535 7755
608 724 7920
889 433 8789
696 730 9798
554 402 2716
929 27 8046
210 418 5272
71 135 2490
660 935 8665
478 444 8524
66 793 9029
688 978 8746
882 508 8760
648 721 7636
362 57 4069
527 999 1960
642 191 4270
85 290 7692
122 215 7700
372 47 5403
291 754 3258
296 195 2302
638 954 8910
558 127 1205
632 589 7261
523 385 7455
172 261 7175
498 53 8189
536 400 5297
275 931 7071
515 725 5980
145 863 2757
983 580 -711
718 164 9609
490 515 3355
862 545 5373
491 901 3070
105 195 8334
297 64 2347
453 888 2427
468 631 3543
76 28 3145
723 737 6436
599 806 9975
31 163 2585
28 311 5084
303 34 4899
759 536 1291
185 622 4134
444 449 -12
34 785 4116
29 253 3386
9 42 4393
638 175 1340
867 877 7735
631 519 4040
768 144 3080
47 725 8072
96 829 6396
374 730 5887
459 850 3095
179 868 6613
418 544 5691
822 457 5331
811 843 5231
190 676 5644
665 314 8058
470 539 5555
695 917 9788
203 359 7780
499 653 3670
445 182 3146
915 266 8695
161 194 5193
702 946 -360
497 567 8817
153 12 4515
462 893 4795
342 917 6572
754 617 4524
171 657 2685
782 578 6022
169 969 6335
368 588 2502
446 640 6657
58 486 1586
393 752 7541
5 931 -842
524 178 5708
135 845 2214
999 821 3741
754 531 7208
408 719 7489
755 542 6815
932 223 9590
318 158 5932
703 546 4805
535 698 5204
101 787 -949
906 843 4907
562 786 9991
902 31 1952
970 171 5210
813 983 9026
578 600 9445
76 388 1976
727 788 7662
233 977 5971
36 437 -843
373 890 7447
694 257 7526
30 272 4324
254 619 1528
692 70 -257
516 792 1504
615 998 1035
131 41 7607
797 502 5380
721 613 6288
563 457 3431
154 576 5720
461 355 4175
494 863 8044
464 336 3599
265 955 3284
99 288 9080
705 88 4856
984 98 5653
686 620 6165
261 63 8888
330 494 8096
659 266 5468
421 483 2526
825 887 -572
637 405 3010
856 447 7238
3 395 2319
855 610 9021
877 24 2063
259 964 4072
655 133 4587
416 940 6765
640 38 8040
569 887 -976
669 78 5266
137 968 7226
495 157 4884
115 129 3803
329 323 8631
339 510 7584
772 426 8202
191 514 6461
685 578 2837
945 760 7502
860 565 2760
720 385 3987
618 710 5449
890 383 3840
681 947 4947
714 608 9207
294 172 -706
258 190 -209
235 296 4482
265 27 -350
438 54 6435
938 566 6004
262 245 2411
387 480 1487
298 639 4282
6 127 4639
824 916 7770
256 34 4363
663 839 3008
940 779 7622
98 909 -723
200 241 9243
651 71 3198
546 32 1376
706 523 6053
982 358 9454
842 257 4644
917 252 7511
965 170 8914
356 65 2661
259 775 1055
454 440 9567
38 419 5193
7 811 8268
876 883 1391
55 251 4363
956 195 5678
770 430 1475
844 947 8389
709 420 1131
379 658 3471
588 223 2023
411 323 9714
13 338 5960
858 368 -67
381 811 7641
711 121 6223
41 843 7744
623 733 4485
770 998 8722
113 581 8477
396 405 1045
918 658 5091
127 722 9662
168 108 5235
690 578 -563
403 637 1065
362 395 3458
564 494 8599
512 294 9295
358 396 9448
949 667 5937
579 135 8605
880 419 8243
477 736 7652
315 287 5625
126 167 3228
