1000 3000
40 546
792 627 4670
730 972 5418
883 233 4858
228 950 4702
874 460 4827
854 330 9340
805 395 7037
415 140 1516
148 992 7415
925 594 -1691
866 387 -2050
118 497 3821
297 813 6149
428 306 9787
241 415 -4726
169 555 -2408
680 546 2892
990 517 5724
554 808 1969
95 502 1956
334 55 6450
722 435 8528
444 906 8823
489 801 654
327 50 9513
23 717 8292
977 823 5136
973 606 2122
278 939 9573
823 646 3461
463 13 6385
759 213 9529
366 470 2717
377 992 8199
357 936 1613
375 522 9674
570 414 9411
66 868 8475
304 487 9538
566 753 5015
767 56 7727
409 814 2236
653 802 9531
905 619 1916
321 819 6788
924 542 9497
91 670 9861
418 292 8817
579 559 2372
532 983 3664
543 879 2652
555 525 6411
943 435 3405
368 895 9484
541 392 5002
810 141 2423
623 591 5257
718 141 150
974 627 9114
786 117 4113
374 477 9849
1 390 3112
927 275 43
206 197 5938
454 57 -910
878 137 6891
88 447 7067
961 774 2377
311 110 1795
293 885 917
955 898 9210
347 400 3848
410 402 3582
567 248 3091
34 735 5379
72 948 3350
221 343 5708
734 803 7923
162 411 1495
338 691 6702
40 842 6410
298 40 6174
692 562 3865
929 541 2186
717 619 7138
617 487 2224
380 441 7155
89 347 9313
748 82 5220
274 931 9101
980 241 9969
573 351 3826
87 185 8892
544 678 8343
256 694 3992
685 789 4492
748 921 5990
748 186 5422
898 941 8297
652 445 8336
15 18 5454
631 476 8812
867 713 -4845
154 140 677
370 465 3528
575 395 7211
251 380 9242
152 59 2735
659 546 3437
4 779 2635
378 681 1539
604 867 7952
896 763 4618
316 336 4378
711 956 5159
854 88 7100
462 783 7272
283 140 -1998
38 411 8402
897 120 4642
885 207 1198
848 451 9562
31 997 -4961
342 739 1991
859 312 9653
522 221 6695
763 292 4214
157 311 8645
325 178 7867
137 660 4265
631 860 3822
895 196 7721
235 214 127
624 896 1655
71 419 4762
559 613 834
25 49 2932
797 990 8998
913 716 1278
780 198 8692
953 980 3720
923 158 737
362 184 6804
702 803 9454
452 954 2995
415 74 5179
89 551 8619
8 595 8318
356 154 -2693
956 970 7937
746 590 6061
146 83 6724
965 179 2255
771 786 8049
440 781 3646
51 494 7417
296 724 4696
983 734 8751
975 888 4693
803 634 -3633
90 959 -2566
296 219 7695
848 866 1279
577 27 -3740
972 809 507
609 139 5420
621 567 7664
479 262 8203
871 559 -3788
215 544 2195
833 111 1481
523 545 4526
492 739 2079
597 810 -1292
260 329 4812
389 800 9514
606 63 6428
418 221 9976
724 386 -795
237 44 253
830 364 1884
399 338 3208
756 53 4280
941 784 3648
558 631 2758
833 175 47
776 508 5560
797 356 8535
625 611 9487
799 37 605
965 687 8690
155 734 -2328
397 764 9344
535 246 5500
802 17 6981
836 705 2735
329 552 7976
517 909 5407
938 947 1948
406 748 8083
18 154 7616
592 888 95
115 330 5774
114 672 9068
975 317 8182
604 212 9268
132 82 2173
55 466 9205
589 286 5780
433 810 3250
389 342 7027
260 148 3212
813 790 6460
709 91 8309
439 154 7594
352 889 5082
742 520 4311
851 108 6225
731 861 -694
824 910 5258
956 676 7059
306 537 2747
893 429 278
204 133 3895
169 244 1943
985 74 7294
253 580 3780
831 16 7728
689 869 8131
809 372 461
888 855 247
644 690 3691
996 52 5528
319 696 7109
825 803 6153
936 767 5086
476 340 7814
448 193 19
311 503 5594
991 61 3314
669 78 8597
93 16 7400
589 123 -1425
358 12 9309
194 843 9798
192 959 500
333 695 112
950 55 1314
408 358 8697
621 383 7560
389 35 4160
678 158 2528
994 770 3802
107 505 5760
7 667 9811
560 972 6878
459 670 3407
300 448 3547
501 25 6321
949 444 4116
877 633 7840
615 77 6767
173 50 9340
832 417 -2484
917 616 2550
467 579 7647
739 266 1996
866 937 1048
912 342 736
39 615 3443
316 634 6066
883 684 8243
682 216 6158
398 126 9931
92 738 2049
27 95 980
506 133 2361
338 830 3209
545 269 6229
535 562 7858
309 873 4873
315 307 2115
263 307 4841
45 589 278
236 746 1021
766 77 2912
131 48 827
726 338 6982
339 396 8549
863 160 1358
850 354 5197
534 838 2320
173 30 4616
703 844 1183
837 361 7879
37 790 5646
513 598 6752
27 612 5998
703 942 1494
736 404 1948
246 951 1846
540 234 4900
652 334 -2120
514 618 5040
324 947 -406
163 507 3246
752 352 9456
207 807 1593
660 285 6209
966 336 4660
81 590 4036
724 462 7562
538 149 8055
569 803 5054
143 428 1611
968 496 6995
701 427 5268
546 268 6158
167 618 2492
433 907 7549
468 133 5691
386 223 3912
786 409 1423
81 567 1793
590 306 6136
570 221 -1397
574 532 251
304 204 -3635
690 877 6706
815 393 3701
183 250 5876
528 373 9323
280 916 3690
58 409 -1607
691 720 -2505
382 507 4255
339 992 7775
344 90 4644
968 139 -2151
625 649 7210
379 620 4730
970 512 131
650 43 101
733 735 5422
914 366 -4955
270 839 1892
971 272 8588
894 659 6185
898 964 8602
398 278 2498
209 731 5161
198 966 3258
662 344 7222
160 567 2640
79 288 7714
7 331 3647
282 731 5849
491 111 5297
98 469 5272
358 911 9761
871 5 471
983 623 8662
697 548 1218
450 112 2394
503 449 8184
458 483 9992
605 682 3743
953 639 6375
152 959 2151
223 501 8082
907 814 30
244 79 7937
161 626 8000
0 23 775
580 46 7382
294 326 6430
410 315 4836
112 431 5584
476 238 9721
515 6 1878
796 393 6636
329 159 1174
348 929 2562
110 987 7198
902 561 3963
967 468 9303
24 755 3168
434 429 5803
255 775 9203
113 761 -3943
542 861 5820
867 233 9262
487 670 1034
318 657 4448
482 516 7812
93 732 46
141 919 5964
942 611 9292
717 885 4610
144 339 2028
591 872 8745
943 447 7345
177 454 66
186 336 6692
619 939 3935
523 337 4970
505 580 4897
779 965 8390
821 638 7993
701 555 9241
608 144 8408
815 771 6492
732 601 -827
371 593 6623
628 318 9001
928 871 9951
762 647 4181
828 49 1983
903 561 5085
507 336 9050
121 760 -4063
734 971 987
465 972 7213
700 954 976
180 106 4246
131 655 87
745 978 3748
365 769 9161
0 911 2621
753 368 8007
510 891 4270
118 573 1316
257 245 7463
957 792 1412
701 191 4066
526 372 3405
726 305 3835
458 303 502
654 809 4788
457 418 311
681 394 9628
853 924 8662
225 95 4571
692 717 2827
616 503 2314
264 890 521
346 680 7681
184 68 6263
446 251 3676
136 789 2183
990 175 3615
449 864 4592
280 38 2153
153 232 3984
201 91 1610
108 863 5948
770 228 6833
74 607 1767
228 489 630
603 74 172
126 572 8329
371 129 5623
588 920 2768
288 714 6473
436 842 8593
574 18 1215
27 146 7175
846 262 7617
133 548 9260
261 669 7482
163 637 4712
993 453 9253
317 846 -2524
623 772 6923
93 337 1074
995 161 2072
687 779 2132
387 458 5847
749 237 266
405 84 8349
366 753 -1205
331 737 651
68 810 8436
35 712 2072
508 495 3416
669 597 2971
837 536 7075
800 225 22
262 202 7214
119 394 7029
134 423 8589
310 966 3974
438 937 5688
756 576 673
907 256 6584
6 520 2846
30 301 1867
293 839 6019
526 974 -2815
236 701 6805
108 794 4102
793 214 871
997 512 3839
24 456 7804
161 326 8297
708 250 1298
594 466 6614
649 972 3330
317 905 290
82 752 376
918 791 7919
541 332 995
996 76 3134
77 193 7311
879 336 9197
895 850 975
502 280 3047
298 545 2719
890 705 2504
834 426 6602
213 497 3741
331 290 9718
394 507 6213
384 359 7773
431 132 1405
849 915 2043
443 809 -3350
550 13 8415
307 75 6336
471 258 8747
350 149 9876
67 100 84
209 719 331
330 517 4765
306 389 -1166
859 722 3495
348 779 4867
777 635 5990
234 227 159
514 263 6232
801 197 782
952 348 7173
788 428 9630
826 132 2733
290 679 7479
989 180 2718
500 653 3156
251 161 9156
669 276 8561
597 747 4899
123 360 6925
362 196 7979
582 780 3954
400 931 2172
164 24 7668
1 713 1872
962 78 5819
146 51 5377
704 393 4364
248 100 3671
309 660 555
351 669 5718
755 270 2950
698 552 327
740 101 3711
571 705 38
934 430 4024
932 53 512
117 424 4311
326 759 1369
174 698 2579
332 666 2038
108 347 518
300 186 6742
411 118 786
834 556 8027
500 439 7686
988 194 6165
552 773 3587
677 685 -4138
718 865 5571
22 172 393
604 945 8078
188 208 907
950 169 7057
420 696 -2814
703 470 -2047
984 177 1269
616 733 4672
900 388 7809
240 25 6380
330 410 8795
423 735 5581
308 296 5867
443 89 3248
467 909 2436
36 521 4421
918 771 4265
428 413 2528
896 194 626
795 858 8747
610 992 3007
339 48 9720
649 581 4059
222 894 9859
224 754 8083
466 119 3437
555 554 2959
924 773 364
201 400 5773
816 365 4748
820 122 4485
620 209 440
969 609 9507
140 780 -531
737 624 3738
28 691 2449
33 167 3835
674 287 856
393 272 4847
442 532 1178
528 314 4582
128 914 2824
773 908 7267
326 796 8217
143 544 6861
658 951 9963
530 898 1612
764 805 685
770 298 2035
404 549 7887
892 195 1661
289 815 2359
53 125 2384
600 351 7495
104 291 918
716 542 1592
955 757 6288
572 731 7269
70 504 1943
945 327 6194
974 488 8253
403 505 2366
315 732 6342
209 823 4448
957 225 9210
839 571 3198
622 439 825
219 727 2994
262 274 4118
783 718 5132
562 429 3548
227 181 9996
562 500 362
236 124 1882
805 766 5696
643 389 6293
761 618 3654
199 667 2114
128 232 4671
416 38 4680
799 2 8796
101 387 125
734 19 2082
634 557 4883
137 302 2480
974 541 6777
537 107 9117
869 785 886
182 862 2445
349 372 3701
744 865 8798
413 53 7211
125 452 1862
810 553 8883
990 648 5199
3 300 8581
908 997 823
259 419 1933
871 720 5611
449 653 1119
183 883 7419
936 690 7208
51 592 -1941
559 720 440
320 634 4776
261 15 4617
856 811 814
835 833 -418
67 13 -1140
213 340 6666
21 657 5291
57 832 2848
3 320 1432
323 714 304
72 715 8724
439 86 1389
498 526 5633
486 315 1637
569 812 -2202
168 525 2098
142 874 6017
216 650 864
649 60 5085
101 504 7174
690 647 6309
890 747 3089
335 589 -3877
276 346 9404
613 268 8104
97 385 1693
633 21 1124
672 497 9975
698 253 -3249
946 713 4480
513 603 9394
993 652 1163
102 770 3424
892 507 1529
411 33 942
660 44 6924
360 573 -3752
272 824 -1270
175 859 5739
214 917 2576
956 906 6419
372 857 5876
537 822 8088
828 894 7312
521 119 9078
684 2 7862
459 981 7352
284 45 8901
830 293 7743
752 877 6242
363 926 3803
738 296 1782
19 332 3221
178 248 7591
807 978 3853
149 634 5370
150 233 842
307 427 3496
978 471 5978
721 276 1100
96 143 5658
603 518 6090
104 637 6644
50 908 6272
322 836 8341
829 291 6310
225 213 2810
122 66 4367
614 67 6671
777 729 1901
641 191 8442
199 468 4423
760 934 -3002
842 498 7410
733 460 3359
361 329 551
115 868 8196
518 67 8772
540 18 -549
18 81 -3522
324 861 1564
731 336 9441
148 271 6466
668 81 3027
679 440 9029
638 432 1368
106 844 7964
948 146 5127
106 528 -2637
548 786 7374
310 350 -4325
654 381 2514
648 908 6585
434 188 3043
709 589 444
441 130 -882
248 886 7273
780 744 482
412 721 2610
44 547 2078
311 797 3191
314 511 3070
111 456 415
493 38 8448
250 876 4076
561 447 5182
354 610 4698
843 849 9309
622 131 9733
554 301 1253
656 107 2690
373 940 2563
99 793 358
845 603 7314
941 279 4526
878 803 5043
968 810 4793
713 885 8028
765 124 2610
50 364 -3406
344 112 4031
630 920 4973
983 647 4137
923 605 4146
767 242 1066
502 244 8611
487 194 4236
152 716 9017
44 954 5676
63 744 2082
135 583 4509
96 930 6261
430 295 3414
724 46 503
728 398 9485
585 94 629
490 302 6964
85 183 9864
749 303 6764
124 459 3565
352 551 5646
396 632 4451
838 511 8131
946 576 3294
920 24 8603
348 890 7614
30 811 9246
455 104 6195
5 827 7907
319 380 2552
762 881 8525
977 962 5247
806 986 -4107
58 6 3387
86 100 7188
882 751 9251
492 311 1517
201 144 6570
72 344 9703
1 548 7838
365 266 634
538 117 7948
823 311 1618
598 715 1576
768 838 5572
901 980 6672
519 335 9574
571 450 5187
385 353 7738
373 854 2879
207 231 9647
819 633 1567
914 813 6467
518 569 358
737 592 -4014
620 815 2982
783 943 5672
463 805 2326
328 717 5829
586 246 6160
314 80 2705
768 95 2088
876 531 8169
454 785 9670
948 836 9260
641 403 640
584 573 3825
460 446 5145
578 181 2607
728 660 -2425
35 899 6293
870 205 4669
293 391 4190
353 689 8115
743 381 6090
562 288 -2579
245 647 9149
576 77 1918
852 980 8811
125 182 899
674 764 8022
385 881 8468
366 601 4263
788 546 -3441
53 898 1968
621 541 5902
893 193 7604
537 336 8866
976 242 -1636
499 222 -60
937 875 951
573 666 9588
772 545 8002
827 778 2270
957 395 4846
937 20 2687
100 985 6142
196 757 2536
303 396 9476
168 421 2029
754 736 2385
301 367 1781
477 612 3067
612 729 8542
390 322 1143
657 806 9619
141 975 48
861 358 593
958 629 7950
215 174 2556
289 18 1602
115 299 1333
478 631 1758
601 991 1283
264 883 4194
825 502 9012
142 842 -2561
980 71 3457
229 771 6011
318 209 6411
257 752 2739
170 237 -2618
593 592 8119
211 707 4100
125 170 1201
374 856 4264
217 17 7230
778 24 3581
184 538 7247
542 115 9095
754 521 3253
243 208 9101
570 529 -3878
688 475 9253
290 324 3284
223 198 747
747 565 7512
376 470 480
694 799 7154
210 346 8583
191 431 2856
757 46 63
886 116 1911
271 186 6705
594 330 6704
186 249 4494
959 918 8953
509 694 728
930 499 6523
16 495 946
86 769 8522
267 658 9702
954 859 9036
403 661 -1056
263 994 7542
532 624 1503
657 891 9697
122 258 3729
588 981 -1272
82 737 3452
349 626 5419
393 961 8945
393 585 1803
65 686 7046
715 891 5271
273 342 4282
372 266 1289
629 96 2266
11 622 -1746
986 677 1777
347 130 2006
61 330 6029
917 784 5505
744 989 2064
437 153 7096
775 604 3564
190 54 9952
138 143 4743
52 635 3278
926 950 2850
253 884 1939
188 804 5766
166 263 4408
791 856 8268
488 649 1111
706 943 9527
74 605 565
276 708 2560
99 42 3471
60 418 2686
248 566 9396
88 152 732
